"Network","giant_component","NoOrder","krisk","degree","kdegree","eigenc","best"
"M_PL_048.csv",266,75,10,10,9,12,9
"M_PL_049.csv",262,77,11,13,15,16,11
"M_PL_050.csv",49,15,6,6,7,7,6
"M_PL_051.csv",104,40,3,3,3,3,3
"M_PL_052.csv",52,19,6,6,6,7,6
"M_PL_053.csv",364,108,19,22,23,34,19
"M_PL_054.csv",414,114,23,26,27,30,23
"M_PL_055.csv",253,72,16,17,17,19,16
"M_PL_056.csv",456,151,22,30,33,43,22
"M_PL_057.csv",997,352,17,17,20,36,17
"M_PL_058.csv",111,51,14,18,19,20,14
"M_PL_059.csv",26,13,6,5,5,5,5
"M_SD_001.csv",28,12,3,3,3,5,3
"M_SD_002.csv",40,16,5,5,5,5,5
"M_SD_003.csv",41,16,4,4,4,4,4
"M_SD_004.csv",52,21,4,4,4,4,4
"M_SD_005.csv",34,14,3,3,3,3,3
"M_SD_006.csv",34,14,4,5,5,5,4
"M_SD_007.csv",79,32,3,3,3,3,3
"M_SD_008.csv",26,13,10,8,8,11,8
"M_SD_009.csv",25,11,3,4,4,5,3
"M_SD_010.csv",64,25,8,8,9,13,8
"M_SD_011.csv",25,11,6,5,5,6,5
"M_SD_012.csv",64,28,13,13,12,14,12
"M_SD_013.csv",55,26,11,8,19,14,8
"M_SD_014.csv",33,17,9,10,10,10,9
"M_SD_015.csv",32,16,4,4,4,4,4
"M_SD_016.csv",85,40,17,18,20,23,17
"M_SD_017.csv",24,12,7,6,10,10,6
"M_SD_018.csv",53,18,5,5,5,5,5
"M_SD_019.csv",209,76,13,17,20,21,13
"M_SD_020.csv",58,24,8,9,10,10,8
"M_SD_021.csv",46,20,9,10,10,10,9
"M_SD_022.csv",317,123,39,51,53,60,39
"M_SD_023.csv",23,11,4,4,4,4,4
"M_SD_024.csv",19,10,6,6,7,8,6
"M_SD_025.csv",13,6,5,4,4,4,4
"M_SD_026.csv",6,3,2,2,2,2,2
"M_SD_027.csv",16,6,3,3,3,3,3
"M_SD_028.csv",13,7,3,3,3,3,3
"M_SD_029.csv",9,5,2,2,2,2,2
"M_SD_030.csv",9,3,2,3,2,2,2
"M_PL_001.csv",177,52,22,22,22,23,22
"M_PL_002.csv",103,35,13,12,13,15,12
"M_PL_003.csv",61,18,5,6,6,6,5
"M_PL_004.csv",112,51,3,3,3,3,3
"M_PL_005.csv",361,107,25,30,36,42,25
"M_PL_006.csv",78,26,3,3,3,3,3
"M_PL_007.csv",50,14,5,4,4,4,4
"M_PL_008.csv",49,15,6,7,7,11,6
"M_PL_009.csv",142,30,7,7,8,12,7
"M_PL_010.csv",107,44,23,29,29,32,23
"M_PL_011.csv",27,10,4,5,6,6,4
"M_PL_012.csv",84,30,7,7,7,7,7
"M_PL_013.csv",65,22,4,4,4,5,4
"M_PL_014.csv",108,43,6,5,5,6,5
"M_PL_015.csv",793,248,48,56,60,87,48
"M_PL_016.csv",205,65,9,9,10,17,9
"M_PL_017.csv",104,46,9,11,11,11,9
"M_PL_018.csv",144,54,18,19,23,24,18
"M_PL_019.csv",123,48,14,15,16,18,14
"M_PL_020.csv",109,43,3,3,3,3,3
"M_PL_021.csv",766,206,12,12,12,38,12
"M_PL_022.csv",66,15,4,4,4,4,4
"M_PL_023.csv",90,31,3,3,3,3,3
"M_PL_024.csv",22,7,4,4,3,3,3
"M_PL_025.csv",57,20,6,6,6,10,6
"M_PL_026.csv",150,10,2,2,2,2,2
"M_PL_027.csv",75,15,9,8,9,11,8
"M_PL_028.csv",180,53,13,14,16,24,13
"M_PL_029.csv",167,61,17,17,17,19,17
"M_PL_030.csv",70,25,9,6,7,13,6
"M_PL_031.csv",91,18,10,9,13,17,9
"M_PL_032.csv",40,12,2,2,2,2,2
"M_PL_033.csv",47,17,9,8,10,12,8
"M_PL_034.csv",151,46,6,7,8,9,6
"M_PL_035.csv",97,25,9,9,9,9,9
"M_PL_036.csv",22,10,2,2,2,2,2
"M_PL_037.csv",50,22,5,5,5,7,5
"M_PL_038.csv",50,16,4,4,4,7,4
"M_PL_039.csv",68,27,6,7,9,10,6
"M_PL_040.csv",70,27,9,7,9,10,7
"M_PL_041.csv",70,29,10,10,11,12,10
"M_PL_042.csv",16,3,2,2,2,2,2
"M_PL_043.csv",110,39,12,14,14,19,12
"M_PL_044.csv",712,251,21,23,25,49,21
"M_PL_045.csv",41,17,6,5,7,8,5
"M_PL_046.csv",60,27,11,13,13,14,11
"M_PL_047.csv",205,77,4,4,4,4,4
"M_PL_048.csv",266,58,10,10,9,12,9
"M_PL_049.csv",262,104,11,13,15,16,11
"M_PL_050.csv",49,22,6,6,7,7,6
"M_PL_051.csv",104,16,3,3,3,3,3
"M_PL_052.csv",52,17,6,6,6,7,6
"M_PL_053.csv",364,127,19,23,23,34,19
"M_PL_054.csv",414,127,23,25,27,30,23
"M_PL_055.csv",253,75,16,17,17,19,16
"M_PL_056.csv",456,130,22,28,33,43,22
"M_PL_057.csv",997,300,17,17,20,36,17
"M_PL_058.csv",111,41,14,18,19,20,14
"M_PL_059.csv",26,10,6,5,5,5,5
"M_SD_001.csv",28,10,3,3,3,5,3
"M_SD_002.csv",40,15,5,5,5,5,5
"M_SD_003.csv",41,12,4,4,4,4,4
"M_SD_004.csv",52,21,4,4,4,4,4
"M_SD_005.csv",34,9,3,3,3,3,3
"M_SD_006.csv",34,14,4,4,5,5,4
"M_SD_007.csv",79,28,3,3,3,3,3
"M_SD_008.csv",26,13,10,9,8,11,8
"M_SD_009.csv",25,7,3,4,4,5,3
"M_SD_010.csv",64,29,8,8,9,13,8
"M_SD_011.csv",25,10,6,6,5,6,5
"M_SD_012.csv",64,28,13,13,12,14,12
"M_SD_013.csv",55,26,11,8,19,14,8
"M_SD_014.csv",33,15,9,10,10,10,9
"M_SD_015.csv",32,14,4,4,4,4,4
"M_SD_016.csv",85,40,17,18,20,23,17
"M_SD_017.csv",24,12,6,6,10,10,6
"M_SD_018.csv",53,8,4,5,5,5,4
"M_SD_019.csv",209,87,13,16,20,21,13
"M_SD_020.csv",58,29,7,9,10,10,7
"M_SD_021.csv",46,17,9,10,10,10,9
"M_SD_022.csv",317,130,39,51,53,60,39
"M_SD_023.csv",23,7,4,4,4,4,4
"M_SD_024.csv",19,9,6,6,7,8,6
"M_SD_025.csv",13,6,4,4,4,4,4
"M_SD_026.csv",6,2,2,2,2,2,2
"M_SD_027.csv",16,7,3,3,3,3,3
"M_SD_028.csv",13,7,3,3,3,3,3
"M_SD_029.csv",9,3,2,2,2,2,2
"M_SD_030.csv",9,4,2,3,2,2,2
"M_PL_001.csv",177,63,22,22,22,23,22
"M_PL_002.csv",103,38,15,12,13,15,12
"M_PL_003.csv",61,17,5,5,6,6,5
"M_PL_004.csv",112,48,3,3,3,3,3
"M_PL_005.csv",361,116,25,30,36,42,25
"M_PL_006.csv",78,34,3,3,3,3,3
"M_PL_007.csv",50,19,5,4,4,4,4
"M_PL_008.csv",49,23,6,7,7,11,6
"M_PL_009.csv",142,38,7,8,8,12,7
"M_PL_010.csv",107,38,23,29,29,32,23
"M_PL_011.csv",27,14,4,6,6,6,4
"M_PL_012.csv",84,32,7,7,7,7,7
"M_PL_013.csv",65,15,4,4,4,5,4
"M_PL_014.csv",108,32,6,5,5,6,5
"M_PL_015.csv",793,315,48,56,60,87,48
"M_PL_016.csv",205,85,9,9,10,17,9
"M_PL_017.csv",104,37,9,10,11,11,9
"M_PL_018.csv",144,58,18,19,23,24,18
"M_PL_019.csv",123,44,14,16,16,18,14
"M_PL_020.csv",109,26,3,3,3,3,3
"M_PL_021.csv",766,145,12,12,12,38,12
"M_PL_022.csv",66,14,4,4,4,4,4
"M_PL_023.csv",90,16,3,3,3,3,3
"M_PL_024.csv",22,9,4,3,3,3,3
"M_PL_025.csv",57,28,6,6,6,10,6
"M_PL_026.csv",150,21,2,2,2,2,2
"M_PL_027.csv",75,24,8,8,9,11,8
"M_PL_028.csv",180,70,13,14,16,24,13
"M_PL_029.csv",167,47,17,17,17,19,17
"M_PL_030.csv",70,25,11,7,7,13,7
"M_PL_031.csv",91,26,10,7,13,17,7
"M_PL_032.csv",40,13,2,2,2,2,2
"M_PL_033.csv",47,19,9,8,10,12,8
"M_PL_034.csv",151,55,6,8,8,9,6
"M_PL_035.csv",97,36,9,10,9,9,9
"M_PL_036.csv",22,6,5,2,2,2,2
"M_PL_037.csv",50,19,5,5,5,7,5
"M_PL_038.csv",50,19,4,4,4,7,4
"M_PL_039.csv",68,28,6,6,9,10,6
"M_PL_040.csv",70,22,8,7,9,10,7
"M_PL_041.csv",70,22,10,10,11,12,10
"M_PL_042.csv",16,4,2,2,2,2,2
"M_PL_043.csv",110,39,12,14,14,19,12
"M_PL_044.csv",712,158,21,23,25,49,21
"M_PL_045.csv",41,15,6,5,7,8,5
"M_PL_046.csv",60,27,11,11,13,14,11
"M_PL_047.csv",205,87,4,4,4,4,4
"M_PL_048.csv",266,111,10,10,9,12,9
"M_PL_049.csv",262,67,11,13,15,16,11
"M_PL_050.csv",49,20,6,6,7,7,6
"M_PL_051.csv",104,33,3,3,3,3,3
"M_PL_052.csv",52,17,6,6,6,7,6
"M_PL_053.csv",364,89,19,22,23,34,19
"M_PL_054.csv",414,141,23,25,27,30,23
"M_PL_055.csv",253,85,16,16,17,19,16
"M_PL_056.csv",456,158,22,29,33,43,22
"M_PL_057.csv",997,331,17,17,20,36,17
"M_PL_058.csv",111,41,14,18,19,20,14
"M_PL_059.csv",26,11,6,5,5,5,5
"M_SD_001.csv",28,12,3,3,3,5,3
"M_SD_002.csv",40,18,5,5,5,5,5
"M_SD_003.csv",41,15,4,4,4,4,4
"M_SD_004.csv",52,22,4,4,4,4,4
"M_SD_005.csv",34,10,3,3,3,3,3
"M_SD_006.csv",34,11,4,4,5,5,4
"M_SD_007.csv",79,38,3,3,3,3,3
"M_SD_008.csv",26,13,9,8,8,11,8
"M_SD_009.csv",25,12,3,4,4,5,3
"M_SD_010.csv",64,30,8,8,9,13,8
"M_SD_011.csv",25,11,6,5,5,6,5
"M_SD_012.csv",64,24,13,12,12,14,12
"M_SD_013.csv",55,25,11,8,19,14,8
"M_SD_014.csv",33,17,9,10,10,10,9
"M_SD_015.csv",32,14,4,4,4,4,4
"M_SD_016.csv",85,39,17,18,20,23,17
"M_SD_017.csv",24,12,6,6,10,10,6
"M_SD_018.csv",53,14,4,5,5,5,4
"M_SD_019.csv",209,73,13,16,20,21,13
"M_SD_020.csv",58,25,8,10,10,10,8
"M_SD_021.csv",46,21,9,10,10,10,9
"M_SD_022.csv",317,129,39,50,53,60,39
"M_SD_023.csv",23,10,4,4,4,4,4
"M_SD_024.csv",19,8,6,6,7,8,6
"M_SD_025.csv",13,7,4,4,4,4,4
"M_SD_026.csv",6,3,2,2,2,2,2
"M_SD_027.csv",16,4,3,3,3,3,3
"M_SD_028.csv",13,7,3,3,3,3,3
"M_SD_029.csv",9,3,2,2,2,2,2
"M_SD_030.csv",9,4,2,2,2,2,2
"M_PL_001.csv",177,70,21,23,22,23,21
"M_PL_002.csv",103,29,16,12,13,15,12
"M_PL_003.csv",61,14,5,5,6,6,5
"M_PL_004.csv",112,33,3,3,3,3,3
"M_PL_005.csv",361,116,25,30,36,42,25
"M_PL_006.csv",78,30,3,3,3,3,3
"M_PL_007.csv",50,16,5,4,4,4,4
"M_PL_008.csv",49,18,6,7,7,11,6
"M_PL_009.csv",142,44,7,7,8,12,7
"M_PL_010.csv",107,43,24,29,29,32,24
"M_PL_011.csv",27,9,4,5,6,6,4
"M_PL_012.csv",84,23,7,7,7,7,7
"M_PL_013.csv",65,22,4,4,4,5,4
"M_PL_014.csv",108,43,6,5,5,6,5
"M_PL_015.csv",793,297,48,56,60,87,48
"M_PL_016.csv",205,76,9,9,10,17,9
"M_PL_017.csv",104,44,9,11,11,11,9
"M_PL_018.csv",144,58,18,19,23,24,18
"M_PL_019.csv",123,46,14,15,16,18,14
"M_PL_020.csv",109,9,3,3,3,3,3
"M_PL_021.csv",766,189,12,12,12,38,12
"M_PL_022.csv",66,15,4,4,4,4,4
"M_PL_023.csv",90,36,3,3,3,3,3
"M_PL_024.csv",22,5,4,4,3,3,3
"M_PL_025.csv",57,22,6,6,6,10,6
"M_PL_026.csv",150,9,2,2,2,2,2
"M_PL_027.csv",75,24,9,8,9,11,8
"M_PL_028.csv",180,57,13,14,16,24,13
"M_PL_029.csv",167,63,17,17,17,19,17
"M_PL_030.csv",70,24,11,6,7,13,6
"M_PL_031.csv",91,27,10,9,13,17,9
"M_PL_032.csv",40,9,2,2,2,2,2
"M_PL_033.csv",47,16,8,8,10,12,8
"M_PL_034.csv",151,43,6,7,8,9,6
"M_PL_035.csv",97,30,9,8,9,9,8
"M_PL_036.csv",22,9,4,2,2,2,2
"M_PL_037.csv",50,14,5,5,5,7,5
"M_PL_038.csv",50,15,4,4,4,7,4
"M_PL_039.csv",68,25,6,7,9,10,6
"M_PL_040.csv",70,25,9,7,9,10,7
"M_PL_041.csv",70,23,10,10,11,12,10
"M_PL_042.csv",16,4,2,2,2,2,2
"M_PL_043.csv",110,41,12,14,14,19,12
"M_PL_044.csv",712,218,21,23,25,49,21
"M_PL_045.csv",41,15,6,6,7,8,6
"M_PL_046.csv",60,29,11,11,13,14,11
"M_PL_047.csv",205,59,4,4,4,4,4
"M_PL_048.csv",266,74,10,10,9,12,9
"M_PL_049.csv",262,105,11,13,15,16,11
"M_PL_050.csv",49,22,6,6,7,7,6
"M_PL_051.csv",104,39,3,3,3,3,3
"M_PL_052.csv",52,24,6,6,6,7,6
"M_PL_053.csv",364,122,19,23,23,34,19
"M_PL_054.csv",414,123,23,26,27,30,23
"M_PL_055.csv",253,99,16,16,17,19,16
"M_PL_056.csv",456,143,22,29,33,43,22
"M_PL_057.csv",997,262,17,17,20,36,17
"M_PL_058.csv",111,47,14,17,19,20,14
"M_PL_059.csv",26,13,6,5,5,5,5
"M_SD_001.csv",28,11,3,3,3,5,3
"M_SD_002.csv",40,15,5,5,5,5,5
"M_SD_003.csv",41,14,4,4,4,4,4
"M_SD_004.csv",52,19,4,4,4,4,4
"M_SD_005.csv",34,8,3,3,3,3,3
"M_SD_006.csv",34,9,4,5,5,5,4
"M_SD_007.csv",79,38,3,3,3,3,3
"M_SD_008.csv",26,13,10,8,8,11,8
"M_SD_009.csv",25,6,3,4,4,5,3
"M_SD_010.csv",64,28,8,8,9,13,8
"M_SD_011.csv",25,11,6,6,5,6,5
"M_SD_012.csv",64,24,12,13,12,14,12
"M_SD_013.csv",55,25,11,8,19,14,8
"M_SD_014.csv",33,17,9,10,10,10,9
"M_SD_015.csv",32,16,4,4,4,4,4
"M_SD_016.csv",85,35,17,18,20,23,17
"M_SD_017.csv",24,11,7,7,10,10,7
"M_SD_018.csv",53,8,4,5,5,5,4
"M_SD_019.csv",209,85,13,16,20,21,13
"M_SD_020.csv",58,20,7,10,10,10,7
"M_SD_021.csv",46,22,9,10,10,10,9
"M_SD_022.csv",317,123,39,51,53,60,39
"M_SD_023.csv",23,11,4,4,4,4,4
"M_SD_024.csv",19,8,6,6,7,8,6
"M_SD_025.csv",13,7,4,4,4,4,4
"M_SD_026.csv",6,2,2,2,2,2,2
"M_SD_027.csv",16,7,3,3,3,3,3
"M_SD_028.csv",13,7,3,3,3,3,3
"M_SD_029.csv",9,2,2,2,2,2,2
"M_SD_030.csv",9,3,2,2,2,2,2
"M_PL_001.csv",177,52,22,22,22,23,22
"M_PL_002.csv",103,34,15,12,13,15,12
"M_PL_003.csv",61,20,5,6,6,6,5
"M_PL_004.csv",112,16,3,3,3,3,3
"M_PL_005.csv",361,116,25,31,36,42,25
"M_PL_006.csv",78,27,3,3,3,3,3
"M_PL_007.csv",50,16,5,4,4,4,4
"M_PL_008.csv",49,14,6,7,7,11,6
"M_PL_009.csv",142,49,7,7,8,12,7
"M_PL_010.csv",107,49,23,29,29,32,23
"M_PL_011.csv",27,11,4,4,6,6,4
"M_PL_012.csv",84,30,7,7,7,7,7
"M_PL_013.csv",65,19,4,4,4,5,4
"M_PL_014.csv",108,29,6,5,5,6,5
"M_PL_015.csv",793,256,48,56,60,87,48
"M_PL_016.csv",205,51,9,9,10,17,9
"M_PL_017.csv",104,41,9,11,11,11,9
"M_PL_018.csv",144,57,18,19,23,24,18
"M_PL_019.csv",123,49,14,15,16,18,14
"M_PL_020.csv",109,45,3,3,3,3,3
"M_PL_021.csv",766,243,12,12,12,38,12
"M_PL_022.csv",66,26,4,4,4,4,4
"M_PL_023.csv",90,20,3,3,3,3,3
"M_PL_024.csv",22,7,4,3,3,3,3
"M_PL_025.csv",57,24,6,6,6,10,6
"M_PL_026.csv",150,58,2,2,2,2,2
"M_PL_027.csv",75,25,8,8,9,11,8
"M_PL_028.csv",180,59,13,14,16,24,13
"M_PL_029.csv",167,62,17,16,17,19,16
"M_PL_030.csv",70,25,11,7,7,13,7
"M_PL_031.csv",91,17,10,8,13,17,8
"M_PL_032.csv",40,15,2,2,2,2,2
"M_PL_033.csv",47,20,9,8,10,12,8
"M_PL_034.csv",151,56,6,7,8,9,6
"M_PL_035.csv",97,35,9,8,9,9,8
"M_PL_036.csv",22,9,3,2,2,2,2
"M_PL_037.csv",50,18,5,5,5,7,5
"M_PL_038.csv",50,16,4,4,4,7,4
"M_PL_039.csv",68,20,6,7,9,10,6
"M_PL_040.csv",70,21,9,7,9,10,7
"M_PL_041.csv",70,26,10,10,11,12,10
"M_PL_042.csv",16,7,2,2,2,2,2
"M_PL_043.csv",110,39,12,14,14,19,12
"M_PL_044.csv",712,241,21,23,25,49,21
"M_PL_045.csv",41,14,6,5,7,8,5
"M_PL_046.csv",60,27,11,11,13,14,11
"M_PL_047.csv",205,65,4,4,4,4,4
"M_PL_048.csv",266,106,10,10,9,12,9
"M_PL_049.csv",262,92,11,13,15,16,11
"M_PL_050.csv",49,20,6,6,7,7,6
"M_PL_051.csv",104,18,3,3,3,3,3
"M_PL_052.csv",52,22,6,6,6,7,6
"M_PL_053.csv",364,118,19,23,23,34,19
"M_PL_054.csv",414,141,23,26,27,30,23
"M_PL_055.csv",253,93,16,17,17,19,16
"M_PL_056.csv",456,161,22,28,33,43,22
"M_PL_057.csv",997,305,17,17,20,36,17
"M_PL_058.csv",111,45,14,18,19,20,14
"M_PL_059.csv",26,12,6,5,5,5,5
"M_SD_001.csv",28,8,3,3,3,5,3
"M_SD_002.csv",40,11,5,5,5,5,5
"M_SD_003.csv",41,19,4,4,4,4,4
"M_SD_004.csv",52,15,4,4,4,4,4
"M_SD_005.csv",34,13,3,3,3,3,3
"M_SD_006.csv",34,13,4,5,5,5,4
"M_SD_007.csv",79,32,3,3,3,3,3
"M_SD_008.csv",26,13,8,8,8,11,8
"M_SD_009.csv",25,13,3,4,4,5,3
"M_SD_010.csv",64,26,8,8,9,13,8
"M_SD_011.csv",25,9,6,6,5,6,5
"M_SD_012.csv",64,25,12,13,12,14,12
"M_SD_013.csv",55,19,11,8,19,14,8
"M_SD_014.csv",33,17,9,10,10,10,9
"M_SD_015.csv",32,16,4,4,4,4,4
"M_SD_016.csv",85,37,17,18,20,23,17
"M_SD_017.csv",24,12,7,6,10,10,6
"M_SD_018.csv",53,11,4,5,5,5,4
"M_SD_019.csv",209,93,13,17,20,21,13
"M_SD_020.csv",58,28,8,9,10,10,8
"M_SD_021.csv",46,21,9,10,10,10,9
"M_SD_022.csv",317,118,39,51,53,60,39
"M_SD_023.csv",23,6,4,4,4,4,4
"M_SD_024.csv",19,10,6,6,7,8,6
"M_SD_025.csv",13,7,5,5,5,4,4
"M_SD_026.csv",6,2,2,2,2,2,2
"M_SD_027.csv",16,5,3,3,3,3,3
"M_SD_028.csv",13,5,3,3,3,3,3
"M_SD_029.csv",9,3,2,2,2,2,2
"M_SD_030.csv",9,5,2,3,2,2,2
"M_PL_001.csv",177,61,22,22,22,23,22
"M_PL_002.csv",103,32,16,13,13,15,13
"M_PL_003.csv",61,17,5,6,6,6,5
"M_PL_004.csv",112,46,3,3,3,3,3
"M_PL_005.csv",361,122,25,32,36,42,25
"M_PL_006.csv",78,31,3,3,3,3,3
"M_PL_007.csv",50,23,5,4,4,4,4
"M_PL_008.csv",49,18,6,7,7,11,6
"M_PL_009.csv",142,30,7,7,8,12,7
"M_PL_010.csv",107,49,23,29,29,32,23
"M_PL_011.csv",27,11,4,5,6,6,4
"M_PL_012.csv",84,27,7,7,7,7,7
"M_PL_013.csv",65,17,4,4,4,5,4
"M_PL_014.csv",108,42,6,5,5,6,5
"M_PL_015.csv",793,301,48,56,60,87,48
"M_PL_016.csv",205,86,9,9,10,17,9
"M_PL_017.csv",104,49,9,10,11,11,9
"M_PL_018.csv",144,57,18,19,23,24,18
"M_PL_019.csv",123,44,14,15,16,18,14
"M_PL_020.csv",109,37,3,3,3,3,3
"M_PL_021.csv",766,182,12,12,12,38,12
"M_PL_022.csv",66,24,4,4,4,4,4
"M_PL_023.csv",90,26,3,3,3,3,3
"M_PL_024.csv",22,7,4,4,3,3,3
"M_PL_025.csv",57,20,6,6,6,10,6
"M_PL_026.csv",150,58,2,2,2,2,2
"M_PL_027.csv",75,30,9,8,9,11,8
"M_PL_028.csv",180,59,13,14,16,24,13
"M_PL_029.csv",167,61,17,17,17,19,17
"M_PL_030.csv",70,25,11,7,7,13,7
"M_PL_031.csv",91,22,9,8,13,17,8
"M_PL_032.csv",40,9,2,2,2,2,2
"M_PL_033.csv",47,23,8,8,10,12,8
"M_PL_034.csv",151,34,6,7,8,9,6
"M_PL_035.csv",97,18,9,9,9,9,9
"M_PL_036.csv",22,9,5,2,2,2,2
"M_PL_037.csv",50,13,5,5,5,7,5
"M_PL_038.csv",50,23,4,4,4,7,4
"M_PL_039.csv",68,20,6,6,9,10,6
"M_PL_040.csv",70,31,9,7,9,10,7
"M_PL_041.csv",70,16,10,10,11,12,10
"M_PL_042.csv",16,7,2,2,2,2,2
"M_PL_043.csv",110,36,12,14,14,19,12
"M_PL_044.csv",712,180,21,23,25,49,21
"M_PL_045.csv",41,15,6,5,7,8,5
"M_PL_046.csv",60,29,11,12,13,14,11
"M_PL_047.csv",205,60,4,4,4,4,4
"M_PL_048.csv",266,93,10,10,9,12,9
"M_PL_049.csv",262,96,11,13,15,16,11
"M_PL_050.csv",49,21,6,6,7,7,6
"M_PL_051.csv",104,31,3,3,3,3,3
"M_PL_052.csv",52,23,6,6,6,7,6
"M_PL_053.csv",364,125,19,22,23,34,19
"M_PL_054.csv",414,134,23,26,27,30,23
"M_PL_055.csv",253,80,16,17,17,19,16
"M_PL_056.csv",456,146,22,28,33,43,22
"M_PL_057.csv",997,274,17,17,20,36,17
"M_PL_058.csv",111,43,14,17,19,20,14
"M_PL_059.csv",26,11,6,5,5,5,5
"M_SD_001.csv",28,9,3,3,3,5,3
"M_SD_002.csv",40,20,5,5,5,5,5
"M_SD_003.csv",41,15,4,4,4,4,4
"M_SD_004.csv",52,23,4,4,4,4,4
"M_SD_005.csv",34,12,3,3,3,3,3
"M_SD_006.csv",34,11,4,5,5,5,4
"M_SD_007.csv",79,28,3,3,3,3,3
"M_SD_008.csv",26,13,11,9,8,11,8
"M_SD_009.csv",25,7,3,4,4,5,3
"M_SD_010.csv",64,27,8,8,9,13,8
"M_SD_011.csv",25,9,6,6,5,6,5
"M_SD_012.csv",64,18,13,12,12,14,12
"M_SD_013.csv",55,26,11,8,19,14,8
"M_SD_014.csv",33,17,9,10,10,10,9
"M_SD_015.csv",32,14,4,4,4,4,4
"M_SD_016.csv",85,38,17,18,20,23,17
"M_SD_017.csv",24,11,6,6,10,10,6
"M_SD_018.csv",53,16,5,5,5,5,5
"M_SD_019.csv",209,99,13,17,20,21,13
"M_SD_020.csv",58,24,7,9,10,10,7
"M_SD_021.csv",46,16,9,10,10,10,9
"M_SD_022.csv",317,114,39,50,53,60,39
"M_SD_023.csv",23,10,4,4,4,4,4
"M_SD_024.csv",19,8,6,6,7,8,6
"M_SD_025.csv",13,6,4,4,4,4,4
"M_SD_026.csv",6,3,2,2,2,2,2
"M_SD_027.csv",16,5,3,3,3,3,3
"M_SD_028.csv",13,6,3,3,3,3,3
"M_SD_029.csv",9,4,2,2,2,2,2
"M_SD_030.csv",9,5,2,3,2,2,2
"M_PL_001.csv",177,68,22,22,22,23,22
"M_PL_002.csv",103,34,15,13,13,15,13
"M_PL_003.csv",61,15,5,6,6,6,5
"M_PL_004.csv",112,52,3,3,3,3,3
"M_PL_005.csv",361,111,25,31,36,42,25
"M_PL_006.csv",78,21,3,3,3,3,3
"M_PL_007.csv",50,16,5,4,4,4,4
"M_PL_008.csv",49,17,6,7,7,11,6
"M_PL_009.csv",142,41,7,7,8,12,7
"M_PL_010.csv",107,46,24,29,29,32,24
"M_PL_011.csv",27,11,4,5,6,6,4
"M_PL_012.csv",84,30,7,7,7,7,7
"M_PL_013.csv",65,29,4,4,4,5,4
"M_PL_014.csv",108,41,6,5,5,6,5
"M_PL_015.csv",793,295,48,56,60,87,48
"M_PL_016.csv",205,46,9,9,10,17,9
"M_PL_017.csv",104,41,9,10,11,11,9
"M_PL_018.csv",144,56,18,19,23,24,18
"M_PL_019.csv",123,41,14,15,16,18,14
"M_PL_020.csv",109,39,3,3,3,3,3
"M_PL_021.csv",766,252,12,12,12,38,12
"M_PL_022.csv",66,14,4,4,4,4,4
"M_PL_023.csv",90,26,3,3,3,3,3
"M_PL_024.csv",22,10,4,3,3,3,3
"M_PL_025.csv",57,19,6,6,6,10,6
"M_PL_026.csv",150,61,2,2,2,2,2
"M_PL_027.csv",75,15,8,8,9,11,8
"M_PL_028.csv",180,69,13,14,16,24,13
"M_PL_029.csv",167,61,17,17,17,19,17
"M_PL_030.csv",70,23,11,7,7,13,7
"M_PL_031.csv",91,28,10,8,13,17,8
"M_PL_032.csv",40,18,2,2,2,2,2
"M_PL_033.csv",47,21,9,8,10,12,8
"M_PL_034.csv",151,47,6,7,8,9,6
"M_PL_035.csv",97,35,9,9,9,9,9
"M_PL_036.csv",22,9,3,2,2,2,2
"M_PL_037.csv",50,10,5,5,5,7,5
"M_PL_038.csv",50,10,5,4,4,7,4
"M_PL_039.csv",68,29,6,7,9,10,6
"M_PL_040.csv",70,28,8,7,9,10,7
"M_PL_041.csv",70,22,10,10,11,12,10
"M_PL_042.csv",16,4,2,2,2,2,2
"M_PL_043.csv",110,35,12,14,14,19,12
"M_PL_044.csv",712,196,21,23,25,49,21
"M_PL_045.csv",41,13,6,5,7,8,5
"M_PL_046.csv",60,27,11,13,13,14,11
"M_PL_047.csv",205,81,4,4,4,4,4
"M_PL_048.csv",266,102,10,10,9,12,9
"M_PL_049.csv",262,91,11,13,15,16,11
"M_PL_050.csv",49,20,6,6,7,7,6
"M_PL_051.csv",104,47,3,3,3,3,3
"M_PL_052.csv",52,21,6,6,6,7,6
"M_PL_053.csv",364,102,19,22,23,34,19
"M_PL_054.csv",414,148,23,26,27,30,23
"M_PL_055.csv",253,80,16,16,17,19,16
"M_PL_056.csv",456,136,22,29,33,43,22
"M_PL_057.csv",997,344,17,17,20,36,17
"M_PL_058.csv",111,45,14,17,19,20,14
"M_PL_059.csv",26,13,6,5,5,5,5
"M_SD_001.csv",28,13,3,3,3,5,3
"M_SD_002.csv",40,18,5,5,5,5,5
"M_SD_003.csv",41,17,4,4,4,4,4
"M_SD_004.csv",52,16,4,4,4,4,4
"M_SD_005.csv",34,7,3,3,3,3,3
"M_SD_006.csv",34,9,4,4,5,5,4
"M_SD_007.csv",79,33,3,3,3,3,3
"M_SD_008.csv",26,13,10,8,8,11,8
"M_SD_009.csv",25,11,3,4,4,5,3
"M_SD_010.csv",64,30,8,8,9,13,8
"M_SD_011.csv",25,6,6,6,5,6,5
"M_SD_012.csv",64,25,13,13,12,14,12
